customer_id_encoded,product_title_encoded,product_type_encoded
2058,"[129, 128, 133]","[6, 4, 4]"
2059,"[4, 129]","[4, 6]"
2060,"[66, 129]","[4, 6]"
2061,"[129, 76]","[6, 2]"
2062,"[131, 129]","[2, 6]"
2063,"[133, 129]","[4, 6]"
2064,"[118, 129, 129, 97]","[4, 6, 6, 2]"
2065,"[134, 129]","[4, 6]"
2066,"[114, 129]","[4, 6]"
2067,"[33, 129, 53]","[2, 6, 2]"
2068,"[135, 129]","[6, 6]"
2069,"[129, 70, 89]","[6, 2, 2]"
2070,"[129, 19]","[6, 4]"
2071,"[129, 13]","[6, 2]"
2072,"[13, 129]","[2, 6]"
2073,"[129, 101]","[6, 4]"
2074,"[129, 97, 129, 53, 43]","[6, 2, 6, 2, 2]"
2075,"[129, 138]","[6, 2]"
2076,"[85, 129, 101]","[4, 6, 4]"
2077,"[30, 131, 129, 48, 129]","[2, 2, 6, 2, 6]"
2078,"[129, 126]","[6, 2]"
2079,"[133, 129]","[4, 6]"
2080,"[129, 128]","[6, 4]"
2081,"[114, 129]","[4, 6]"
2082,"[129, 28]","[6, 4]"
2083,"[129, 127, 133, 129, 129, 60]","[6, 4, 4, 6, 6, 4]"
2084,"[129, 131, 28]","[6, 2, 4]"
2085,"[129, 126, 129, 54, 114]","[6, 2, 6, 6, 4]"
2086,"[129, 135]","[6, 6]"
2087,"[129, 4]","[6, 4]"
2088,"[43, 129]","[2, 6]"
2089,"[129, 70, 89]","[6, 2, 2]"
2090,"[129, 133]","[6, 4]"
2091,"[129, 4]","[6, 4]"
2092,"[133, 129, 114]","[4, 6, 4]"
2093,"[6, 138, 129, 129, 54, 56, 129, 134, 45, 28, 59]","[2, 2, 6, 6, 6, 4, 6, 4, 4, 4, 4]"
2094,"[66, 129]","[4, 6]"
2095,"[129, 138]","[6, 2]"
2096,"[129, 86]","[6, 2]"
2097,"[13, 129]","[2, 6]"
2098,"[114, 129]","[4, 6]"
2099,"[37, 129, 111, 129]","[4, 6, 2, 6]"
2100,"[129, 30, 39, 135, 129]","[6, 2, 4, 6, 6]"
2101,"[129, 114, 135]","[6, 4, 6]"
2102,"[129, 128]","[6, 4]"
2103,"[129, 85]","[6, 4]"
2104,"[127, 129]","[4, 6]"
2105,"[129, 28]","[6, 4]"
2106,"[129, 48]","[6, 2]"
2107,"[138, 129]","[2, 6]"
2108,"[129, 133]","[6, 4]"
2109,"[80, 129, 54, 80, 129]","[4, 6, 6, 4, 6]"
2110,"[131, 129]","[2, 6]"
2111,"[135, 129]","[6, 6]"
2112,"[19, 134, 129]","[4, 4, 6]"
2113,"[76, 48, 129]","[2, 2, 6]"
2114,"[127, 129]","[4, 6]"
2115,"[129, 126]","[6, 2]"
2116,"[129, 89, 16]","[6, 2, 2]"
2117,"[138, 48, 129, 73]","[2, 2, 6, 2]"
2118,"[129, 66, 131, 129]","[6, 4, 2, 6]"
2119,"[86, 129, 128, 138]","[2, 6, 4, 2]"
2120,"[129, 133]","[6, 4]"
2121,"[129, 133]","[6, 4]"
2122,"[129, 34]","[6, 1]"
2123,"[19, 127, 129]","[4, 4, 6]"
2124,"[129, 126]","[6, 2]"
2125,"[138, 129]","[2, 6]"
2126,"[129, 128]","[6, 4]"
2127,"[129, 43, 76]","[6, 2, 2]"
2128,"[129, 133]","[6, 4]"
2129,"[4, 129, 126, 129, 105, 54]","[4, 6, 2, 6, 4, 6]"
2130,"[133, 129]","[4, 6]"
2131,"[129, 69, 129]","[6, 2, 6]"
2132,"[131, 129]","[2, 6]"
2133,"[129, 100, 127, 129]","[6, 4, 4, 6]"
2134,"[129, 133]","[6, 4]"
2135,"[133, 129]","[4, 6]"
2136,"[129, 76]","[6, 2]"
2137,"[4, 129]","[4, 6]"
2138,"[129, 138]","[6, 2]"
2139,"[37, 129, 37, 54, 129]","[4, 6, 4, 6, 6]"
2140,"[133, 129]","[4, 6]"
2141,"[23, 129]","[4, 6]"
2142,"[80, 129, 129, 37, 13, 129]","[4, 6, 6, 4, 2, 6]"
2143,"[33, 129]","[2, 6]"
2144,"[133, 129]","[4, 6]"
2145,"[129, 138, 126]","[6, 2, 2]"
2146,"[126, 129, 138]","[2, 6, 2]"
2147,"[55, 129]","[2, 6]"
2148,"[86, 129]","[2, 6]"
2149,"[13, 129, 129, 73, 129, 97, 129, 103]","[2, 6, 6, 2, 6, 2, 6, 2]"
2150,"[48, 129, 129, 135, 56, 129]","[2, 6, 6, 6, 4, 6]"
2151,"[133, 129]","[4, 6]"
2152,"[129, 19]","[6, 4]"
2153,"[19, 129]","[4, 6]"
2154,"[89, 129]","[2, 6]"
2155,"[129, 30, 69, 129]","[6, 2, 2, 6]"
2156,"[43, 129]","[2, 6]"
2157,"[133, 129]","[4, 6]"
2158,"[19, 129]","[4, 6]"
2159,"[129, 59]","[6, 4]"
2160,"[129, 126]","[6, 2]"
2161,"[133, 129, 129, 133, 66]","[4, 6, 6, 4, 4]"
2162,"[129, 97, 97, 129, 129, 135]","[6, 2, 2, 6, 6, 6]"
2163,"[73, 129]","[2, 6]"
2164,"[129, 43]","[6, 2]"
2165,"[118, 28, 19, 127, 129]","[4, 4, 4, 4, 6]"
2166,"[128, 129]","[4, 6]"
2167,"[100, 129]","[4, 6]"
2168,"[129, 66]","[6, 4]"
2169,"[129, 114]","[6, 4]"
2170,"[129, 86]","[6, 2]"
2171,"[86, 129]","[2, 6]"
2172,"[129, 22]","[6, 2]"
2173,"[129, 104]","[6, 4]"
2174,"[66, 129]","[4, 6]"
2175,"[133, 129, 128, 19, 129, 133]","[4, 6, 4, 4, 6, 4]"
2176,"[129, 19]","[6, 4]"
2177,"[131, 129, 86, 129, 129, 118, 129, 67]","[2, 6, 2, 6, 6, 4, 6, 2]"
2178,"[39, 4, 129, 128]","[4, 4, 6, 4]"
2179,"[129, 119]","[6, 2]"
2180,"[19, 129]","[4, 6]"
2181,"[129, 101]","[6, 4]"
2182,"[126, 129]","[2, 6]"
2183,"[28, 129]","[4, 6]"
2184,"[129, 128]","[6, 4]"
2185,"[129, 100]","[6, 4]"
2186,"[129, 128]","[6, 4]"
2187,"[19, 129, 129, 54, 37, 127]","[4, 6, 6, 6, 4, 4]"
2188,"[129, 80, 80, 129]","[6, 4, 4, 6]"
2189,"[126, 129, 66, 133, 129]","[2, 6, 4, 4, 6]"
2190,"[70, 129]","[2, 6]"
2191,"[129, 80, 138, 129]","[6, 4, 2, 6]"
2192,"[111, 129, 73, 129, 129, 30]","[2, 6, 2, 6, 6, 2]"
2193,"[108, 129]","[4, 6]"
2194,"[129, 66, 114, 129]","[6, 4, 4, 6]"
2195,"[129, 43]","[6, 2]"
2196,"[129, 23]","[6, 4]"
2197,"[114, 129, 100, 129, 129, 97, 129, 12, 33, 129]","[4, 6, 4, 6, 6, 2, 6, 2, 2, 6]"
2198,"[129, 108]","[6, 4]"
2199,"[129, 88]","[6, 4]"
2200,"[133, 129]","[4, 6]"
2201,"[129, 135]","[6, 6]"
2202,"[81, 67, 129, 80, 37, 108, 18, 59, 45, 127, 105, 129, 16, 129, 77]","[4, 2, 6, 4, 4, 4, 4, 4, 4, 4, 4, 6, 2, 6, 4]"
2203,"[138, 129]","[2, 6]"
2204,"[104, 129, 129, 118, 129, 54, 133, 54, 118, 129]","[4, 6, 6, 4, 6, 6, 4, 6, 4, 6]"
2205,"[129, 76]","[6, 2]"
2206,"[129, 119, 89, 31]","[6, 2, 2, 2]"
2207,"[129, 76, 66, 128, 54, 129, 36]","[6, 2, 4, 4, 6, 6, 4]"
2208,"[126, 129]","[2, 6]"
2209,"[128, 129, 134, 67, 129, 110, 39, 129, 129, 133]","[4, 6, 4, 2, 6, 2, 4, 6, 6, 4]"
2210,"[129, 138]","[6, 2]"
2211,"[129, 114, 86, 129, 100, 129]","[6, 4, 2, 6, 4, 6]"
2212,"[129, 43]","[6, 2]"
2213,"[129, 101]","[6, 4]"
2214,"[43, 129]","[2, 6]"
2215,"[28, 129]","[4, 6]"
2216,"[129, 39]","[6, 4]"
2217,"[129, 43]","[6, 2]"
2218,"[43, 129]","[2, 6]"
2219,"[129, 124]","[6, 4]"
2220,"[55, 129]","[2, 6]"
2221,"[129, 3]","[6, 4]"
2222,"[133, 129]","[4, 6]"
2223,"[129, 97, 129, 104, 66, 53]","[6, 2, 6, 4, 4, 2]"
2224,"[19, 138, 129]","[4, 2, 6]"
2225,"[138, 129]","[2, 6]"
2226,"[129, 118]","[6, 4]"
2227,"[132, 46, 43, 69, 129, 129, 27]","[5, 2, 2, 2, 6, 6, 5]"
2228,"[129, 127, 127, 108, 133, 66, 129, 126, 129, 126, 126, 129, 129, 113, 129, 76, 114, 133, 129, 76, 129, 126, 129, 129, 77, 129, 127, 129, 115, 126, 129]","[6, 4, 4, 4, 4, 4, 6, 2, 6, 2, 2, 6, 6, 2, 6, 2, 4, 4, 6, 2, 6, 2, 6, 6, 4, 6, 4, 6, 4, 2, 6]"
2229,"[128, 129]","[4, 6]"
2230,"[133, 19, 134, 129, 129]","[4, 4, 4, 6, 6]"
2231,"[79, 129]","[4, 6]"
2232,"[114, 129]","[4, 6]"
2233,"[126, 129]","[2, 6]"
2234,"[79, 129]","[4, 6]"
2235,"[133, 129]","[4, 6]"
2236,"[30, 129, 114, 129, 55, 129, 13, 129]","[2, 6, 4, 6, 2, 6, 2, 6]"
2237,"[101, 129]","[4, 6]"
2238,"[129, 43]","[6, 2]"
2239,"[67, 129]","[2, 6]"
2240,"[23, 129, 86, 129, 66, 129, 54]","[4, 6, 2, 6, 4, 6, 6]"
2241,"[129, 78]","[6, 2]"
2242,"[129, 104]","[6, 4]"
2243,"[48, 129, 56, 128, 129, 124, 141, 129, 118, 18, 131, 129]","[2, 6, 4, 4, 6, 4, 4, 6, 4, 4, 2, 6]"
2244,"[19, 80, 129]","[4, 4, 6]"
2245,"[129, 111]","[6, 2]"
2246,"[129, 114, 129, 114, 60, 129, 54]","[6, 4, 6, 4, 4, 6, 6]"
2247,"[13, 129]","[2, 6]"
2248,"[133, 129]","[4, 6]"
2249,"[129, 119]","[6, 2]"
2250,"[43, 129]","[2, 6]"
2251,"[126, 129, 133, 129]","[2, 6, 4, 6]"
2252,"[67, 129, 70]","[2, 6, 2]"
2253,"[131, 98, 129]","[2, 2, 6]"
2254,"[129, 134, 129, 133]","[6, 4, 6, 4]"
2255,"[129, 120]","[6, 5]"
2256,"[129, 28]","[6, 4]"
2257,"[129, 128]","[6, 4]"
2258,"[129, 127]","[6, 4]"
2259,"[129, 114, 48, 3, 129, 40]","[6, 4, 2, 4, 6, 4]"
2260,"[133, 129, 133, 128, 129, 129, 125]","[4, 6, 4, 4, 6, 6, 1]"
2261,"[80, 129, 114, 129, 129, 13]","[4, 6, 4, 6, 6, 2]"
2262,"[81, 129]","[4, 6]"
2263,"[138, 129]","[2, 6]"
2264,"[129, 73]","[6, 2]"
2265,"[133, 129, 104, 82]","[4, 6, 4, 2]"
2266,"[129, 46, 129, 46, 129, 73]","[6, 2, 6, 2, 6, 2]"
2267,"[131, 129]","[2, 6]"
2268,"[129, 53]","[6, 2]"
2269,"[133, 129, 4]","[4, 6, 4]"
2270,"[129, 46]","[6, 2]"
2271,"[19, 129]","[4, 6]"
2272,"[133, 129, 129, 118, 129, 21]","[4, 6, 6, 4, 6, 2]"
2273,"[126, 133, 114, 129, 126, 129]","[2, 4, 4, 6, 2, 6]"
2274,"[28, 129]","[4, 6]"
2275,"[135, 129]","[6, 6]"
2276,"[129, 30]","[6, 2]"
2277,"[48, 129, 129, 97, 129, 53, 129, 109, 86, 129, 89, 129]","[2, 6, 6, 2, 6, 2, 6, 2, 2, 6, 2, 6]"
2278,"[138, 129, 129, 77]","[2, 6, 6, 4]"
2279,"[114, 129]","[4, 6]"
2280,"[129, 86]","[6, 2]"
2281,"[19, 129]","[4, 6]"
2282,"[129, 135, 4, 39]","[6, 6, 4, 4]"
2283,"[66, 129]","[4, 6]"
2284,"[129, 55]","[6, 2]"
2285,"[127, 129, 114, 129, 126, 66, 129, 114, 133, 128]","[4, 6, 4, 6, 2, 4, 6, 4, 4, 4]"
2286,"[19, 129]","[4, 6]"
2287,"[81, 129]","[4, 6]"
2288,"[66, 129]","[4, 6]"
2289,"[129, 23, 133]","[6, 4, 4]"
2290,"[127, 4, 129]","[4, 4, 6]"
2291,"[128, 129]","[4, 6]"
2292,"[129, 46]","[6, 2]"
2293,"[19, 129]","[4, 6]"
2294,"[28, 129]","[4, 6]"
2295,"[37, 129, 68]","[4, 6, 4]"
2296,"[108, 129]","[4, 6]"
2297,"[76, 131, 22, 129, 129, 126, 43]","[2, 2, 2, 6, 6, 2, 2]"
2298,"[134, 129, 54, 129, 108, 73, 129, 129, 54, 83, 129]","[4, 6, 6, 6, 4, 2, 6, 6, 6, 2, 6]"
2299,"[100, 114, 138, 129, 86]","[4, 4, 2, 6, 2]"
2300,"[129, 4, 114, 66]","[6, 4, 4, 4]"
2301,"[129, 133, 133]","[6, 4, 4]"
2302,"[129, 66, 89, 129, 16]","[6, 4, 2, 6, 2]"
2303,"[129, 133]","[6, 4]"
2304,"[129, 79]","[6, 4]"
2305,"[119, 133, 129]","[2, 4, 6]"
2306,"[19, 129]","[4, 6]"
2307,"[129, 33]","[6, 2]"
2308,"[69, 129]","[2, 6]"
2309,"[100, 129]","[4, 6]"
2310,"[13, 129]","[2, 6]"
2311,"[129, 19]","[6, 4]"
2312,"[108, 129, 129, 43, 23]","[4, 6, 6, 2, 4]"
2313,"[48, 129]","[2, 6]"
2314,"[129, 138, 138, 129, 138, 129]","[6, 2, 2, 6, 2, 6]"
2315,"[80, 129, 129, 78]","[4, 6, 6, 2]"
2316,"[72, 129]","[2, 6]"
2317,"[129, 134]","[6, 4]"
2318,"[86, 129]","[2, 6]"
2319,"[129, 126]","[6, 2]"
2320,"[126, 138, 43, 129, 127, 59, 54, 129, 115]","[2, 2, 2, 6, 4, 4, 6, 6, 4]"
2321,"[13, 129]","[2, 6]"
2322,"[129, 48]","[6, 2]"
2323,"[133, 129]","[4, 6]"
2324,"[133, 129]","[4, 6]"
2325,"[129, 97, 129, 131]","[6, 2, 6, 2]"
2326,"[131, 129]","[2, 6]"
2327,"[129, 104]","[6, 4]"
2328,"[126, 129]","[2, 6]"
2329,"[138, 104, 28, 129]","[2, 4, 4, 6]"
2330,"[114, 129, 2, 129]","[4, 6, 2, 6]"
2331,"[129, 138]","[6, 2]"
2332,"[129, 104, 129, 114, 36, 50, 128]","[6, 4, 6, 4, 4, 4, 4]"
2333,"[129, 69]","[6, 2]"
2334,"[126, 73, 129, 129, 46, 69, 103, 6, 129]","[2, 2, 6, 6, 2, 2, 2, 2, 6]"
2335,"[129, 55]","[6, 2]"
2336,"[114, 110, 129, 133, 133, 129, 114, 133, 133, 129, 124, 18, 105, 133, 129, 60, 114, 129, 80, 81, 133, 129, 114]","[4, 2, 6, 4, 4, 6, 4, 4, 4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 4, 6, 4]"
2337,"[76, 129, 126]","[2, 6, 2]"
2338,"[129, 48]","[6, 2]"
2339,"[133, 108, 129, 80, 40]","[4, 4, 6, 4, 4]"
2340,"[108, 54, 129, 134]","[4, 6, 6, 4]"
2341,"[129, 67]","[6, 2]"
2342,"[129, 48]","[6, 2]"
2343,"[80, 129]","[4, 6]"
2344,"[129, 123, 129, 48, 129, 50, 54, 129, 138, 124, 129, 124, 129]","[6, 2, 6, 2, 6, 4, 6, 6, 2, 4, 6, 4, 6]"
2345,"[133, 129, 114, 129, 124, 128]","[4, 6, 4, 6, 4, 4]"
2346,"[138, 129]","[2, 6]"
2347,"[129, 127, 54, 128]","[6, 4, 6, 4]"
2348,"[126, 129]","[2, 6]"
2349,"[129, 126]","[6, 2]"
2350,"[129, 54, 114, 22, 54, 129, 114]","[6, 6, 4, 2, 6, 6, 4]"
2351,"[133, 129]","[4, 6]"
2352,"[28, 39, 54, 129, 128, 100]","[4, 4, 6, 6, 4, 4]"
2353,"[43, 129, 129, 135]","[2, 6, 6, 4]"
2354,"[129, 59, 126]","[6, 4, 2]"
2355,"[129, 69]","[6, 2]"
2356,"[133, 135, 28, 129]","[4, 6, 4, 6]"
2357,"[127, 129, 128, 129]","[4, 6, 4, 6]"
2358,"[126, 129, 129, 30]","[2, 6, 6, 2]"
2359,"[129, 104]","[6, 4]"
2360,"[55, 129]","[2, 6]"
2361,"[43, 129, 126, 127, 129, 12, 30, 50, 60, 141, 115, 133, 3, 54, 81]","[2, 6, 2, 4, 6, 2, 2, 4, 4, 4, 4, 4, 4, 6, 4]"
2362,"[134, 129, 54, 73, 103, 129]","[4, 6, 6, 2, 2, 6]"
2363,"[69, 73, 129]","[2, 2, 6]"
2364,"[129, 138]","[6, 2]"
2365,"[69, 134, 129, 30, 66, 51, 51, 51, 51]","[2, 4, 6, 2, 4, 6, 6, 6, 6]"
2366,"[126, 129, 16, 129, 64]","[2, 6, 2, 6, 2]"
2367,"[129, 19]","[6, 4]"
2368,"[129, 121, 79, 16, 89, 129]","[6, 0, 4, 2, 2, 6]"
2369,"[129, 133]","[6, 4]"
2370,"[129, 138]","[6, 2]"
2371,"[43, 129, 48]","[2, 6, 6]"
2372,"[54, 129, 128, 48]","[6, 6, 4, 2]"
2373,"[46, 129]","[2, 6]"
2374,"[129, 138, 104, 135, 129]","[6, 2, 4, 4, 6]"
2375,"[129, 28]","[6, 4]"
2376,"[78, 129, 48, 139, 108, 129, 135, 129]","[2, 6, 2, 4, 4, 6, 4, 6]"
2377,"[127, 129]","[4, 6]"
2378,"[129, 24]","[6, 2]"
2379,"[138, 129]","[2, 6]"
2380,"[129, 126]","[6, 2]"
2381,"[89, 129, 43, 129]","[2, 6, 2, 6]"
2382,"[80, 129]","[4, 6]"
2383,"[104, 129]","[4, 6]"
2384,"[123, 129]","[2, 6]"
2385,"[129, 133]","[6, 4]"
2386,"[133, 129]","[4, 6]"
2387,"[4, 129]","[4, 6]"
2388,"[129, 46]","[6, 2]"
2389,"[54, 45, 129]","[6, 4, 6]"
2390,"[129, 86, 101, 129]","[6, 2, 4, 6]"
2391,"[13, 129, 129, 12]","[2, 6, 6, 2]"
2392,"[19, 100, 129]","[4, 4, 6]"
2393,"[89, 129, 111]","[2, 6, 2]"
2394,"[54, 133, 129]","[6, 4, 6]"
2395,"[129, 89, 129, 31]","[6, 2, 6, 2]"
2396,"[28, 39, 129]","[4, 4, 6]"
2397,"[129, 134]","[6, 4]"
2398,"[129, 114]","[6, 4]"
2399,"[133, 141, 114, 129]","[4, 4, 4, 6]"
2400,"[114, 129]","[4, 6]"
2401,"[133, 129]","[4, 6]"
2402,"[129, 133, 80, 54, 129, 54, 115, 129]","[6, 4, 4, 6, 6, 6, 4, 6]"
2403,"[129, 131]","[6, 2]"
2404,"[129, 134]","[6, 4]"
2405,"[129, 104]","[6, 4]"
2406,"[104, 129]","[4, 6]"
2407,"[129, 128]","[6, 4]"
2408,"[129, 126]","[6, 2]"
2409,"[135, 129]","[4, 6]"
2410,"[53, 129]","[2, 6]"
2411,"[129, 127]","[6, 4]"
2412,"[16, 129]","[2, 6]"
2413,"[51, 51]","[6, 6]"
2414,"[129, 98]","[6, 2]"
2415,"[129, 114]","[6, 4]"
2416,"[129, 86]","[6, 2]"
2417,"[129, 126]","[6, 2]"
2418,"[129, 107]","[6, 6]"
2419,"[129, 126]","[6, 2]"
2420,"[126, 129]","[2, 6]"
2421,"[129, 133, 54]","[6, 4, 6]"
2422,"[127, 129, 114, 129]","[4, 6, 4, 6]"
2423,"[129, 54, 88]","[6, 6, 4]"
2424,"[128, 129]","[4, 6]"
2425,"[80, 129]","[4, 6]"
2426,"[126, 129]","[2, 6]"
2427,"[129, 43]","[6, 2]"
2428,"[128, 129, 52, 129]","[4, 6, 2, 6]"
2429,"[129, 80, 81, 129]","[6, 4, 4, 6]"
2430,"[129, 128]","[6, 4]"
2431,"[129, 66, 114, 133, 129]","[6, 4, 4, 4, 6]"
2432,"[37, 129]","[4, 6]"
2433,"[104, 129, 18, 129, 124, 108, 80, 60, 105, 129, 129, 86]","[4, 6, 4, 6, 4, 4, 4, 4, 4, 6, 6, 2]"
2434,"[133, 66, 19, 129, 66, 54, 129]","[4, 4, 4, 6, 4, 6, 6]"
2435,"[127, 54, 129, 86, 129, 127, 54, 128, 129]","[4, 6, 6, 2, 6, 4, 6, 4, 6]"
2436,"[54, 129, 28]","[6, 6, 4]"
2437,"[82, 129]","[2, 6]"
2438,"[129, 19]","[6, 4]"
2439,"[135, 129]","[4, 6]"
2440,"[129, 19, 54, 19, 129]","[6, 4, 6, 4, 6]"
2441,"[119, 129, 114, 138, 131, 129, 127, 108, 43, 133, 16]","[2, 6, 4, 2, 2, 6, 4, 4, 2, 4, 2]"
2442,"[54, 81, 129, 129, 80, 54]","[6, 4, 6, 6, 4, 6]"
2443,"[129, 127]","[6, 4]"
2444,"[30, 129, 76, 114, 124, 129]","[2, 6, 2, 4, 4, 6]"
2445,"[43, 129]","[2, 6]"
2446,"[129, 119, 126, 129]","[6, 2, 2, 6]"
2447,"[129, 18, 108]","[6, 4, 4]"
2448,"[129, 80]","[6, 4]"
2449,"[126, 129]","[2, 6]"
2450,"[129, 128]","[6, 4]"
2451,"[129, 82, 97, 43]","[6, 2, 2, 2]"
2452,"[129, 133, 129, 104, 126, 129]","[6, 4, 6, 4, 2, 6]"
2453,"[129, 114, 114, 129]","[6, 4, 4, 6]"
2454,"[129, 23]","[6, 4]"
2455,"[89, 129, 129, 13, 124, 129, 129, 45]","[2, 6, 6, 2, 4, 6, 6, 4]"
2456,"[129, 80]","[6, 4]"
2457,"[129, 23, 114, 128, 129]","[6, 4, 4, 4, 6]"
2458,"[138, 129]","[2, 6]"
2459,"[128, 129]","[4, 6]"
2460,"[22, 54, 129, 60, 129]","[2, 6, 6, 4, 6]"
2461,"[48, 129, 114, 127, 129]","[2, 6, 4, 4, 6]"
2462,"[129, 98]","[6, 2]"
2463,"[129, 128]","[6, 4]"
2464,"[30, 129]","[2, 6]"
2465,"[129, 128, 19]","[6, 4, 4]"
2466,"[129, 133]","[6, 4]"
2467,"[72, 129]","[2, 6]"
2468,"[129, 133, 54, 126, 128, 50, 129, 118, 114]","[6, 4, 6, 2, 4, 4, 6, 4, 4]"
2469,"[129, 104]","[6, 4]"
2470,"[129, 133, 70, 129, 129, 133]","[6, 4, 2, 6, 6, 4]"
2471,"[129, 123, 118]","[6, 2, 4]"
2472,"[129, 17, 101]","[6, 4, 4]"
2473,"[131, 129]","[2, 6]"
2474,"[129, 127]","[6, 4]"
2475,"[129, 113, 19, 129]","[6, 2, 4, 6]"
2476,"[129, 114, 133]","[6, 4, 4]"
2477,"[129, 119]","[6, 2]"
2478,"[132, 136, 62, 129]","[5, 5, 5, 6]"
2479,"[129, 104]","[6, 4]"
2480,"[129, 127]","[6, 4]"
2481,"[129, 54, 88]","[6, 6, 4]"
2482,"[129, 54, 114]","[6, 6, 4]"
2483,"[108, 129]","[4, 6]"
2484,"[138, 129]","[2, 6]"
2485,"[127, 114, 129]","[4, 4, 6]"
2486,"[54, 134, 129]","[6, 4, 6]"
2487,"[100, 54, 129]","[4, 6, 6]"
2488,"[19, 129]","[4, 6]"
2489,"[54, 127, 129, 54]","[6, 4, 6, 6]"
2490,"[66, 129, 128, 129]","[4, 6, 4, 6]"
2491,"[104, 129]","[4, 6]"
2492,"[129, 43]","[6, 2]"
2493,"[129, 31]","[6, 2]"
2494,"[129, 28]","[6, 4]"
2495,"[28, 133, 129, 17, 127, 54]","[4, 4, 6, 4, 4, 6]"
2496,"[129, 104]","[6, 4]"
2497,"[79, 129, 54, 129, 81]","[4, 6, 6, 6, 4]"
2498,"[45, 81, 23, 68, 133, 80, 134, 54, 40, 3, 129, 108]","[4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 4]"
2499,"[129, 37]","[6, 4]"
2500,"[19, 129]","[4, 6]"
2501,"[129, 134]","[6, 4]"
2502,"[66, 129, 19]","[4, 6, 4]"
2503,"[39, 126, 129]","[4, 2, 6]"
2504,"[129, 119, 133]","[6, 2, 4]"
2505,"[129, 126, 88, 129, 133]","[6, 2, 4, 6, 4]"
2506,"[54, 127, 129, 133, 129]","[6, 4, 6, 4, 6]"
2507,"[126, 129]","[2, 6]"
2508,"[129, 129, 57]","[6, 6, 2]"
2509,"[129, 48, 129, 89, 129, 38]","[6, 2, 6, 2, 6, 2]"
2510,"[78, 129]","[2, 6]"
2511,"[39, 104, 129]","[4, 4, 6]"
2512,"[128, 66, 23, 129]","[4, 4, 4, 6]"
2513,"[129, 127, 129, 66, 19]","[6, 4, 6, 4, 4]"
2514,"[127, 129]","[4, 6]"
2515,"[33, 129]","[2, 6]"
2516,"[128, 129]","[4, 6]"
2517,"[129, 133, 57, 129]","[6, 4, 2, 6]"
2518,"[129, 135, 133, 138, 129]","[6, 4, 4, 2, 6]"
2519,"[129, 135]","[6, 4]"
2520,"[129, 135, 129, 141]","[6, 4, 6, 4]"
2521,"[129, 43]","[6, 2]"
2522,"[129, 133]","[6, 4]"
2523,"[30, 129]","[2, 6]"
2524,"[129, 114, 129, 114]","[6, 4, 6, 4]"
2525,"[129, 24]","[6, 2]"
2526,"[66, 129, 100, 139]","[4, 6, 4, 4]"
2527,"[127, 129]","[4, 6]"
2528,"[129, 114]","[6, 4]"
2529,"[141, 105, 105, 129, 126, 129]","[4, 4, 4, 6, 2, 6]"
2530,"[103, 129]","[2, 6]"
2531,"[60, 97, 129, 87, 103, 43, 129, 106, 129]","[4, 2, 6, 1, 2, 2, 6, 5, 6]"
2532,"[97, 129]","[2, 6]"
2533,"[114, 129, 126, 129]","[4, 6, 2, 6]"
2534,"[133, 129, 114, 129]","[4, 6, 4, 6]"
2535,"[134, 59, 129]","[4, 4, 6]"
2536,"[129, 43]","[6, 2]"
2537,"[128, 129]","[4, 6]"
2538,"[129, 45, 129, 124]","[6, 4, 6, 4]"
2539,"[129, 133, 133, 129, 129, 22, 129, 2, 129, 126, 54, 129, 133, 23, 54, 129, 129, 133, 54]","[6, 4, 4, 6, 6, 2, 6, 2, 6, 2, 6, 6, 4, 4, 6, 6, 6, 4, 6]"
2540,"[124, 129]","[4, 6]"
2541,"[129, 110]","[6, 2]"
2542,"[55, 129]","[2, 6]"
2543,"[129, 124]","[6, 4]"
2544,"[129, 141, 129, 108, 129, 131, 89, 129, 129, 16, 129, 82, 129, 8, 129, 95, 142, 129, 129, 98, 129, 144, 44, 121, 129, 52, 21, 129, 129, 43, 33, 129, 64, 129, 129, 138, 129, 2]","[6, 4, 6, 4, 6, 2, 2, 6, 6, 2, 6, 2, 6, 0, 6, 0, 0, 6, 6, 2, 6, 0, 0, 0, 6, 2, 2, 6, 6, 2, 2, 6, 2, 6, 6, 2, 6, 2]"
2545,"[129, 48]","[6, 2]"
2546,"[60, 129]","[4, 6]"
2547,"[50, 129]","[4, 6]"
2548,"[86, 129]","[2, 6]"
2549,"[37, 129, 54]","[4, 6, 6]"
2550,"[126, 129]","[2, 6]"
2551,"[129, 138]","[6, 2]"
2552,"[129, 57]","[6, 2]"
2553,"[124, 129, 104, 129, 129, 133]","[4, 6, 4, 6, 6, 4]"
2554,"[129, 54, 28]","[6, 6, 4]"
2555,"[128, 129]","[4, 6]"
